,waldStat_1,df_1,pvalue_1,fdr_1,gene_id
Potri.016G031600,35.70468794,8,1.99E-05,0.000156054,Potri.016G031600
Potri.011G022800,35.67868252,8,2.01E-05,0.000157728,Potri.011G022800
Potri.006G257200,35.66428817,8,2.02E-05,0.000158642,Potri.006G257200
Potri.004G233300,35.65742575,8,2.03E-05,0.000159057,Potri.004G233300
Potri.008G062000,35.64998511,8,2.03E-05,0.000159511,Potri.008G062000
Potri.003G137400,35.63915895,8,2.04E-05,0.000160195,Potri.003G137400
Potri.005G164000,35.57767084,8,2.10E-05,0.000164347,Potri.005G164000
Potri.009G129400,35.56650959,8,2.11E-05,0.000165075,Potri.009G129400
Potri.011G009900,35.56250503,8,2.11E-05,0.000165308,Potri.011G009900
Potri.009G047500,35.53639849,8,2.13E-05,0.000167086,Potri.009G047500
Potri.019G015768,35.50745841,8,2.16E-05,0.000169086,Potri.019G015768
Potri.018G063600,35.50138161,8,2.17E-05,0.000169471,Potri.018G063600
Potri.001G455600,35.48732735,8,2.18E-05,0.000170428,Potri.001G455600
Potri.015G005000,35.4740584,8,2.19E-05,0.000171335,Potri.015G005000
Potri.005G071700,35.46643632,8,2.20E-05,0.000171837,Potri.005G071700
Potri.008G114300,35.45193723,8,2.21E-05,0.00017284,Potri.008G114300
Potri.001G104000,35.42908816,8,2.23E-05,0.00017446,Potri.001G104000
Potri.015G062700,35.41272174,8,2.25E-05,0.000175615,Potri.015G062700
Potri.016G048500,35.38892827,8,2.27E-05,0.000177331,Potri.016G048500
Potri.014G109801,35.38753092,8,2.27E-05,0.000177386,Potri.014G109801
Potri.005G037300,35.36813501,8,2.29E-05,0.000178789,Potri.005G037300
Potri.009G137000,35.28062049,8,2.38E-05,0.000185433,Potri.009G137000
Potri.002G163300,35.26468692,8,2.39E-05,0.000186627,Potri.002G163300
Potri.005G191700,35.26152454,8,2.40E-05,0.000186823,Potri.005G191700
Potri.001G392801,35.25085673,8,2.41E-05,0.00018761,Potri.001G392801
Potri.008G186900,35.24573074,8,2.41E-05,0.000187963,Potri.008G186900
Potri.009G156900,35.23143423,8,2.43E-05,0.000189043,Potri.009G156900
Potri.001G197400,35.16600944,8,2.49E-05,0.000194254,Potri.001G197400
Potri.001G368100,35.1609495,8,2.50E-05,0.000194613,Potri.001G368100
Potri.011G130533,35.14556934,8,2.52E-05,0.00019582,Potri.011G130533
Potri.017G139400,35.12646028,8,2.54E-05,0.000197342,Potri.017G139400
Potri.017G012400,35.06513079,8,2.60E-05,0.000202431,Potri.017G012400
Potri.003G105000,35.05711535,8,2.61E-05,0.000203057,Potri.003G105000
Potri.010G069000,35.04992654,8,2.62E-05,0.000203614,Potri.010G069000
Potri.002G226900,35.04067615,8,2.63E-05,0.00020435,Potri.002G226900
Potri.015G131200,35.0192343,8,2.65E-05,0.000206139,Potri.015G131200
Potri.009G010350,34.98519575,8,2.69E-05,0.000209046,Potri.009G010350
Potri.005G142732,34.95007711,8,2.73E-05,0.000212089,Potri.005G142732
Potri.016G066500,34.94138585,8,2.74E-05,0.000212805,Potri.016G066500
Potri.001G155500,34.936936,8,2.75E-05,0.000213144,Potri.001G155500
Potri.006G280000,34.91695902,8,2.77E-05,0.000214878,Potri.006G280000
Potri.009G071800,34.91199005,8,2.77E-05,0.000215267,Potri.009G071800
Potri.003G004600,34.89669267,8,2.79E-05,0.000216592,Potri.003G004600
Potri.001G321000,34.88428806,8,2.81E-05,0.000217662,Potri.001G321000
Potri.005G040300,34.85004975,8,2.85E-05,0.000220747,Potri.005G040300
Potri.001G114100,34.82668169,8,2.88E-05,0.000222858,Potri.001G114100
Potri.004G077650,34.80849742,8,2.90E-05,0.000224501,Potri.004G077650
Potri.014G162400,34.80645166,8,2.90E-05,0.000224632,Potri.014G162400
Potri.014G187300,34.79771016,8,2.91E-05,0.000225395,Potri.014G187300
Potri.004G068500,34.79592138,8,2.91E-05,0.000225465,Potri.004G068500
Potri.003G066300,34.79566424,8,2.91E-05,0.000225465,Potri.003G066300
Potri.004G106200,34.78985016,8,2.92E-05,0.000225953,Potri.004G106200
Potri.001G207000,34.77949292,8,2.93E-05,0.000226873,Potri.001G207000
Potri.011G067800,34.77656784,8,2.94E-05,0.000227089,Potri.011G067800
Potri.010G231900,34.77539157,8,2.94E-05,0.000227139,Potri.010G231900
Potri.002G214000,34.76613365,8,2.95E-05,0.000227959,Potri.002G214000
Potri.001G357100,34.74664753,8,2.97E-05,0.000229765,Potri.001G357100
Potri.010G159100,34.74162142,8,2.98E-05,0.000230186,Potri.010G159100
Potri.001G141300,34.73373327,8,2.99E-05,0.000230885,Potri.001G141300
Potri.011G095000,34.71431798,8,3.01E-05,0.000232706,Potri.011G095000
Potri.016G105500,34.71235801,8,3.02E-05,0.000232834,Potri.016G105500
Potri.006G010700,34.69955392,8,3.03E-05,0.000234022,Potri.006G010700
Potri.011G118500,34.68549599,8,3.05E-05,0.000235339,Potri.011G118500
Potri.018G035500,34.6789302,8,3.06E-05,0.000235923,Potri.018G035500
Potri.016G109000,34.66927049,8,3.07E-05,0.000236814,Potri.016G109000
Potri.014G057200,34.66114855,8,3.08E-05,0.000237556,Potri.014G057200
Potri.008G101800,34.63207033,8,3.12E-05,0.0002404,Potri.008G101800
Potri.008G167400,34.62767934,8,3.13E-05,0.000240777,Potri.008G167400
Potri.012G033200,34.60732371,8,3.15E-05,0.000242771,Potri.012G033200
Potri.009G053800,34.60337831,8,3.16E-05,0.000243106,Potri.009G053800
Potri.001G423400,34.57204829,8,3.20E-05,0.000246248,Potri.001G423400
Potri.015G138500,34.55196764,8,3.23E-05,0.000248258,Potri.015G138500
Potri.018G058300,34.53564669,8,3.25E-05,0.000249891,Potri.018G058300
Potri.014G172800,34.48421108,8,3.32E-05,0.000255257,Potri.014G172800
Potri.006G116500,34.46652702,8,3.34E-05,0.000257083,Potri.006G116500
Potri.008G198900,34.45129747,8,3.36E-05,0.000258655,Potri.008G198900
Potri.004G133260,34.43749711,8,3.38E-05,0.000260081,Potri.004G133260
Potri.001G185600,34.42771306,8,3.40E-05,0.000261077,Potri.001G185600
Potri.010G011700,34.42198093,8,3.41E-05,0.000261632,Potri.010G011700
Potri.001G472000,34.41915035,8,3.41E-05,0.000261871,Potri.001G472000
Potri.008G161100,34.390433,8,3.45E-05,0.000264962,Potri.008G161100
Potri.014G035600,34.38433855,8,3.46E-05,0.000265566,Potri.014G035600
Potri.003G074400,34.37472366,8,3.47E-05,0.000266563,Potri.003G074400
Potri.006G093800,34.37195168,8,3.48E-05,0.0002668,Potri.006G093800
Potri.010G214300,34.36654701,8,3.49E-05,0.000267331,Potri.010G214300
Potri.017G111800,34.30243226,8,3.58E-05,0.000274517,Potri.017G111800
Potri.006G203400,34.29712468,8,3.59E-05,0.000275052,Potri.006G203400
Potri.006G213300,34.29502158,8,3.59E-05,0.000275219,Potri.006G213300
Potri.009G092500,34.29273379,8,3.60E-05,0.000275408,Potri.009G092500
Potri.011G065000,34.28953591,8,3.60E-05,0.000275702,Potri.011G065000
Potri.015G073600,34.28715885,8,3.60E-05,0.000275901,Potri.015G073600
Potri.015G034500,34.26429984,8,3.64E-05,0.000278473,Potri.015G034500
Potri.018G107000,34.24232296,8,3.67E-05,0.000280966,Potri.018G107000
Potri.006G017100,34.22642553,8,3.70E-05,0.000282761,Potri.006G017100
Potri.010G217500,34.22424243,8,3.70E-05,0.000282943,Potri.010G217500
Potri.002G057000,34.19987988,8,3.74E-05,0.000285759,Potri.002G057000
Potri.003G126700,34.18058114,8,3.77E-05,0.000287994,Potri.003G126700
Potri.013G084300,34.1597645,8,3.80E-05,0.00029043,Potri.013G084300
Potri.006G057800,34.14766863,8,3.82E-05,0.000291822,Potri.006G057800
Potri.002G255500,34.13634089,8,3.84E-05,0.000293126,Potri.002G255500
Potri.010G090200,34.1326454,8,3.84E-05,0.000293499,Potri.010G090200
Potri.001G326200,34.12924243,8,3.85E-05,0.000293837,Potri.001G326200
Potri.002G091900,34.12378967,8,3.86E-05,0.000294427,Potri.002G091900
Potri.004G034100,34.10742622,8,3.88E-05,0.000296366,Potri.004G034100
Potri.002G095600,34.09464445,8,3.91E-05,0.000297871,Potri.002G095600
Potri.013G073300,34.09110467,8,3.91E-05,0.000298231,Potri.013G073300
Potri.006G112400,34.08108826,8,3.93E-05,0.000299399,Potri.006G112400
Potri.017G063500,34.07209914,8,3.94E-05,0.000300444,Potri.017G063500
Potri.003G051300,34.02143613,8,4.03E-05,0.000306781,Potri.003G051300
Potri.017G138500,33.99696343,8,4.07E-05,0.000309846,Potri.017G138500
Potri.007G147300,33.99123711,8,4.08E-05,0.000310503,Potri.007G147300
Potri.014G075200,33.97913678,8,4.10E-05,0.000311991,Potri.014G075200
Potri.008G140000,33.95474508,8,4.14E-05,0.000315096,Potri.008G140000
Potri.004G079000,33.94950182,8,4.15E-05,0.000315701,Potri.004G079000
Potri.013G035800,33.94635392,8,4.15E-05,0.000316031,Potri.013G035800
Potri.001G216500,33.92608413,8,4.19E-05,0.000318628,Potri.001G216500
Potri.010G189500,33.90371181,8,4.23E-05,0.000321528,Potri.010G189500
Potri.005G098650,33.86446883,8,4.30E-05,0.000326745,Potri.005G098650
Potri.008G053300,33.86322335,8,4.30E-05,0.000326757,Potri.008G053300
Potri.004G145700,33.86308779,8,4.30E-05,0.000326757,Potri.004G145700
Potri.001G251900,33.84347634,8,4.34E-05,0.000329351,Potri.001G251900
Potri.001G066900,33.81274806,8,4.39E-05,0.000333507,Potri.001G066900
Potri.019G008541,33.77820876,8,4.46E-05,0.000338251,Potri.019G008541
Potri.006G210700,33.76332855,8,4.48E-05,0.000340264,Potri.006G210700
Potri.012G090800,33.76073271,8,4.49E-05,0.000340541,Potri.012G090800
Potri.006G201900,33.75307425,8,4.50E-05,0.000341537,Potri.006G201900
Potri.001G182700,33.74141417,8,4.53E-05,0.000343109,Potri.001G182700
Potri.002G050000,33.73493898,8,4.54E-05,0.00034394,Potri.002G050000
Potri.008G114101,33.73431927,8,4.54E-05,0.00034394,Potri.008G114101
Potri.003G056100,33.70844969,8,4.59E-05,0.000347553,Potri.003G056100
Potri.006G146400,33.70794264,8,4.59E-05,0.000347553,Potri.006G146400
Potri.012G135700,33.69393819,8,4.62E-05,0.000349493,Potri.012G135700
Potri.015G144600,33.69126131,8,4.62E-05,0.000349789,Potri.015G144600
Potri.001G359500,33.66228553,8,4.68E-05,0.000353941,Potri.001G359500
Potri.015G042900,33.64447525,8,4.71E-05,0.000356481,Potri.015G042900
Potri.015G114600,33.63605624,8,4.73E-05,0.000357637,Potri.015G114600
Potri.019G039600,33.62262897,8,4.75E-05,0.000359546,Potri.019G039600
Potri.009G076200,33.61791411,8,4.76E-05,0.000360156,Potri.009G076200
Potri.003G015000,33.61323329,8,4.77E-05,0.000360762,Potri.003G015000
Potri.003G056900,33.60538774,8,4.79E-05,0.000361845,Potri.003G056900
Potri.010G219500,33.59454132,8,4.81E-05,0.000363386,Potri.010G219500
Potri.006G184200,33.57262364,8,4.85E-05,0.000366618,Potri.006G184200
Potri.005G252500,33.56635836,8,4.87E-05,0.000367477,Potri.005G252500
Potri.014G145000,33.56535564,8,4.87E-05,0.000367533,Potri.014G145000
Potri.005G165400,33.55907751,8,4.88E-05,0.000368396,Potri.005G165400
Potri.001G331300,33.51208111,8,4.98E-05,0.000375571,Potri.001G331300
Potri.001G145750,33.50692791,8,4.99E-05,0.000376277,Potri.001G145750
Potri.007G000400,33.50125204,8,5.00E-05,0.000377066,Potri.007G000400
Potri.009G135100,33.49906815,8,5.01E-05,0.000377308,Potri.009G135100
Potri.003G145600,33.4871303,8,5.03E-05,0.000379086,Potri.003G145600
Potri.018G127100,33.48305589,8,5.04E-05,0.000379628,Potri.018G127100
Potri.005G252600,33.455933,8,5.10E-05,0.000383833,Potri.005G252600
Potri.013G107050,33.44094116,8,5.13E-05,0.000386131,Potri.013G107050
Potri.005G006500,33.43374372,8,5.14E-05,0.000387186,Potri.005G006500
Potri.010G133001,33.42254354,8,5.17E-05,0.00038889,Potri.010G133001
Potri.004G146600,33.41848791,8,5.18E-05,0.000389443,Potri.004G146600
Potri.011G104600,33.41346499,8,5.19E-05,0.000390153,Potri.011G104600
Potri.006G199100,33.39299217,8,5.23E-05,0.000393384,Potri.006G199100
Potri.013G104200,33.38692577,8,5.24E-05,0.000394273,Potri.013G104200
Potri.017G101200,33.37650681,8,5.27E-05,0.000395879,Potri.017G101200
Potri.005G212800,33.37287714,8,5.28E-05,0.000396372,Potri.005G212800
Potri.001G104900,33.36305053,8,5.30E-05,0.000397889,Potri.001G104900
Potri.018G000600,33.34644069,8,5.33E-05,0.000400539,Potri.018G000600
Potri.005G156400,33.33915561,8,5.35E-05,0.000401648,Potri.005G156400
Potri.003G022600,33.28652834,8,5.47E-05,0.000410421,Potri.003G022600
Potri.019G090500,33.2761594,8,5.49E-05,0.000412083,Potri.019G090500
Potri.008G223000,33.24006869,8,5.57E-05,0.000418198,Potri.008G223000
Potri.019G002201,33.22510452,8,5.61E-05,0.000420694,Potri.019G002201
Potri.018G066300,33.22083445,8,5.62E-05,0.00042133,Potri.018G066300
Potri.014G085300,33.20182266,8,5.66E-05,0.000424558,Potri.014G085300
Potri.019G009198,33.19366853,8,5.68E-05,0.000425885,Potri.019G009198
Potri.010G233100,33.16414699,8,5.75E-05,0.000431024,Potri.010G233100
Potri.018G034700,33.11772197,8,5.87E-05,0.000439285,Potri.018G034700
Potri.019G082000,33.11715187,8,5.87E-05,0.000439285,Potri.019G082000
Potri.009G147800,33.11616983,8,5.87E-05,0.000439347,Potri.009G147800
Potri.007G020600,33.1006867,8,5.91E-05,0.000442063,Potri.007G020600
Potri.013G110700,33.09592352,8,5.92E-05,0.000442821,Potri.013G110700
Potri.009G024100,33.06160496,8,6.00E-05,0.000449055,Potri.009G024100
Potri.001G036100,33.05114562,8,6.03E-05,0.000450889,Potri.001G036100
Potri.014G095300,33.0476284,8,6.04E-05,0.000451429,Potri.014G095300
Potri.018G067700,33.02977025,8,6.08E-05,0.000454666,Potri.018G067700
Potri.010G226600,32.98838147,8,6.19E-05,0.000462419,Potri.010G226600
Potri.011G103700,32.96082983,8,6.26E-05,0.000467611,Potri.011G103700
Potri.010G161400,32.95391559,8,6.28E-05,0.00046883,Potri.010G161400
Potri.005G175900,32.93344945,8,6.33E-05,0.000472701,Potri.005G175900
Potri.010G234400,32.93112273,8,6.34E-05,0.000473033,Potri.010G234400
Potri.001G115800,32.90943056,8,6.39E-05,0.000477181,Potri.001G115800
Potri.001G304900,32.89817745,8,6.42E-05,0.000479286,Potri.001G304900
Potri.006G260100,32.89377865,8,6.44E-05,0.000480035,Potri.006G260100
Potri.005G208900,32.89129681,8,6.44E-05,0.000480402,Potri.005G208900
Potri.006G253800,32.87901998,8,6.48E-05,0.000482726,Potri.006G253800
Potri.018G050200,32.8766833,8,6.48E-05,0.000483067,Potri.018G050200
Potri.016G098500,32.85608188,8,6.54E-05,0.000487082,Potri.016G098500
Potri.015G033200,32.84994996,8,6.55E-05,0.000488193,Potri.015G033200
Potri.008G098600,32.82254894,8,6.63E-05,0.000493639,Potri.008G098600
Potri.006G193300,32.82062087,8,6.63E-05,0.000493903,Potri.006G193300
Potri.002G135400,32.81538259,8,6.65E-05,0.000494846,Potri.002G135400
Potri.014G118100,32.79908428,8,6.69E-05,0.000498069,Potri.014G118100
Potri.003G075000,32.79523906,8,6.70E-05,0.000498732,Potri.003G075000
Potri.017G007700,32.78190311,8,6.74E-05,0.000501364,Potri.017G007700
Potri.002G129000,32.76853177,8,6.78E-05,0.000504016,Potri.002G129000
Potri.004G217800,32.74935115,8,6.83E-05,0.000507904,Potri.004G217800
Potri.017G090600,32.74606531,8,6.84E-05,0.000508462,Potri.017G090600
Potri.015G105200,32.74089641,8,6.86E-05,0.000509418,Potri.015G105200
Potri.013G113500,32.73754658,8,6.87E-05,0.000509992,Potri.013G113500
Potri.008G146000,32.73084641,8,6.89E-05,0.000511275,Potri.008G146000
Potri.017G125500,32.68498911,8,7.02E-05,0.000520941,Potri.017G125500
Potri.011G037100,32.65580747,8,7.10E-05,0.000527136,Potri.011G037100
Potri.001G082800,32.64104682,8,7.15E-05,0.000530228,Potri.001G082800
Potri.013G114400,32.60007334,8,7.27E-05,0.000539156,Potri.013G114400
Potri.004G006200,32.59623925,8,7.28E-05,0.000539871,Potri.004G006200
Potri.010G213000,32.58616247,8,7.31E-05,0.000541985,Potri.010G213000
Potri.006G034300,32.58281773,8,7.32E-05,0.000542594,Potri.006G034300
Potri.012G021000,32.55311587,8,7.41E-05,0.000549031,Potri.012G021000
Potri.014G111600,32.55305093,8,7.41E-05,0.000549031,Potri.014G111600
Potri.006G153900,32.53680256,8,7.46E-05,0.000552498,Potri.006G153900
Potri.016G051100,32.5365721,8,7.46E-05,0.000552498,Potri.016G051100
Potri.015G062900,32.53381033,8,7.47E-05,0.000552985,Potri.015G062900
Potri.018G151900,32.51304286,8,7.54E-05,0.000557611,Potri.018G151900
Potri.013G007700,32.49620864,8,7.59E-05,0.00056136,Potri.013G007700
Potri.002G224600,32.48406975,8,7.63E-05,0.000564039,Potri.002G224600
Potri.009G100100,32.47863374,8,7.64E-05,0.00056516,Potri.009G100100
Potri.001G094332,32.46810641,8,7.68E-05,0.000567478,Potri.001G094332
Potri.003G135400,32.46381236,8,7.69E-05,0.000568338,Potri.003G135400
Potri.001G145300,32.44102181,8,7.76E-05,0.00057357,Potri.001G145300
Potri.005G219500,32.43868674,8,7.77E-05,0.000573974,Potri.005G219500
Potri.003G099800,32.43711145,8,7.78E-05,0.000574198,Potri.003G099800
Potri.005G076100,32.41344544,8,7.85E-05,0.000579693,Potri.005G076100
Potri.T005401,32.41034413,8,7.86E-05,0.000580285,Potri.T005401
Potri.005G213200,32.40962837,8,7.86E-05,0.000580306,Potri.005G213200
Potri.005G173000,32.40214358,8,7.89E-05,0.000581952,Potri.005G173000
Potri.005G109900,32.4009687,8,7.89E-05,0.000582083,Potri.005G109900
Potri.003G156000,32.3999422,8,7.90E-05,0.000582179,Potri.003G156000
Potri.008G101100,32.39853569,8,7.90E-05,0.000582365,Potri.008G101100
Potri.001G351000,32.38094804,8,7.96E-05,0.000586462,Potri.001G351000
Potri.009G084666,32.37462639,8,7.98E-05,0.000587843,Potri.009G084666
Potri.001G094700,32.34040442,8,8.09E-05,0.000596062,Potri.001G094700
Potri.017G100100,32.32309571,8,8.15E-05,0.000600184,Potri.017G100100
Potri.014G039100,32.28700031,8,8.27E-05,0.000609043,Potri.014G039100
Potri.008G096900,32.27324059,8,8.32E-05,0.000612356,Potri.008G096900
Potri.017G148600,32.26777654,8,8.34E-05,0.00061358,Potri.017G148600
Potri.015G006700,32.26260267,8,8.36E-05,0.000614733,Potri.015G006700
Potri.001G210200,32.24058329,8,8.43E-05,0.000620188,Potri.001G210200
Potri.010G216100,32.22380041,8,8.49E-05,0.000624339,Potri.010G216100
Potri.019G035200,32.20056944,8,8.57E-05,0.000630193,Potri.019G035200
Potri.005G105900,32.16780268,8,8.69E-05,0.000638611,Potri.005G105900
Potri.015G114501,32.16331387,8,8.71E-05,0.000639629,Potri.015G114501
Potri.007G053000,32.15926134,8,8.72E-05,0.000640534,Potri.007G053000
Potri.001G060100,32.14760038,8,8.76E-05,0.000643457,Potri.001G060100
Potri.017G143433,32.14278926,8,8.78E-05,0.000644569,Potri.017G143433
Potri.008G097000,32.09804265,8,8.94E-05,0.000656413,Potri.008G097000
Potri.011G098600,32.09058209,8,8.97E-05,0.000658266,Potri.011G098600
Potri.004G235200,32.08924409,8,8.98E-05,0.000658459,Potri.004G235200
Potri.010G141700,32.08421855,8,9.00E-05,0.000659654,Potri.010G141700
Potri.006G263400,32.08114195,8,9.01E-05,0.000660321,Potri.006G263400
Potri.017G001600,32.07905229,8,9.02E-05,0.000660719,Potri.017G001600
Potri.002G066000,32.07286299,8,9.04E-05,0.000662237,Potri.002G066000
Potri.012G131800,32.07107044,8,9.05E-05,0.000662555,Potri.012G131800
Potri.003G071300,32.0642971,8,9.07E-05,0.000664238,Potri.003G071300
Potri.017G145532,32.0514116,8,9.12E-05,0.000667605,Potri.017G145532
Potri.005G185900,32.04506754,8,9.14E-05,0.000669181,Potri.005G185900
Potri.013G057700,32.03744542,8,9.17E-05,0.000671115,Potri.013G057700
Potri.008G192600,32.02541233,8,9.22E-05,0.00067428,Potri.008G192600
Potri.015G116100,32.0082132,8,9.28E-05,0.000678904,Potri.015G116100
Potri.005G097600,32.00431727,8,9.30E-05,0.00067982,Potri.005G097600
Potri.003G048800,31.99498418,8,9.33E-05,0.000682266,Potri.003G048800
Potri.006G265700,31.95659499,8,9.48E-05,0.000692972,Potri.006G265700
Potri.001G264900,31.94800869,8,9.52E-05,0.00069525,Potri.001G264900
Potri.015G007800,31.91955086,8,9.63E-05,0.000703273,Potri.015G007800
Potri.001G175400,31.91611321,8,9.64E-05,0.000704088,Potri.001G175400
Potri.012G093800,31.91262252,8,9.66E-05,0.00070492,Potri.012G093800
Potri.006G247400,31.87750894,8,9.80E-05,0.000715011,Potri.006G247400
Potri.002G106900,31.86799356,8,9.84E-05,0.000717635,Potri.002G106900
Potri.017G009500,31.84422318,8,9.93E-05,0.000724511,Potri.017G009500
Potri.003G131300,31.83599779,8,9.97E-05,0.000726783,Potri.003G131300
Potri.008G154301,31.81804984,8,0.000100395,0.000731988,Potri.008G154301
Potri.001G171900,31.78917217,8,0.000101597,0.000740556,Potri.001G171900
Potri.008G140200,31.78450097,8,0.000101792,0.000741791,Potri.008G140200
Potri.014G027200,31.76807477,8,0.000102483,0.000746634,Potri.014G027200
Potri.006G111700,31.74708822,8,0.000103373,0.00075292,Potri.006G111700
Potri.017G049200,31.71465433,8,0.000104762,0.000762845,Potri.017G049200
Potri.015G070500,31.69112577,8,0.000105782,0.000770071,Potri.015G070500
Potri.006G114800,31.68506151,8,0.000106046,0.000771797,Potri.006G114800
Potri.010G064600,31.68130276,8,0.000106211,0.000772793,Potri.010G064600
Potri.007G044750,31.65489911,8,0.000107371,0.000781036,Potri.007G044750
Potri.018G006200,31.64177535,8,0.000107952,0.000785063,Potri.018G006200
Potri.007G023900,31.6340299,8,0.000108297,0.000787367,Potri.007G023900
Potri.004G208700,31.5859793,8,0.000110459,0.00080288,Potri.004G208700
Potri.013G068300,31.57090169,8,0.000111146,0.000807667,Potri.013G068300
Potri.001G055000,31.54316337,8,0.000112422,0.000816724,Potri.001G055000
Potri.013G093700,31.51103902,8,0.000113916,0.000827371,Potri.013G093700
Potri.005G113100,31.50155153,8,0.000114362,0.000830391,Potri.005G113100
Potri.003G067800,31.49032821,8,0.00011489,0.000834017,Potri.003G067800
Potri.004G105400,31.47933748,8,0.000115411,0.000837579,Potri.004G105400
Potri.001G448300,31.46532111,8,0.000116078,0.000842202,Potri.001G448300
Potri.014G149600,31.44046964,8,0.000117269,0.00085063,Potri.014G149600
Potri.016G111600,31.43237476,8,0.00011766,0.000853246,Potri.016G111600
Potri.006G243100,31.41527731,8,0.00011849,0.000859041,Potri.006G243100
Potri.001G352500,31.41315008,8,0.000118593,0.000859572,Potri.001G352500
Potri.005G087400,31.3961396,8,0.000119425,0.000865379,Potri.005G087400
Potri.001G261300,31.3943649,8,0.000119512,0.000865788,Potri.001G261300
Potri.003G147700,31.39056297,8,0.000119699,0.00086692,Potri.003G147700
Potri.010G087900,31.38261469,8,0.00012009,0.000869532,Potri.010G087900
Potri.010G123600,31.37222825,8,0.000120604,0.000873027,Potri.010G123600
