,waldStat_2,df_2,pvalue_2,fdr_2,gene_id
Potri.002G027900,56.76806482,8,2.00E-09,1.75E-08,Potri.002G027900
Potri.004G176200,56.73503297,8,2.03E-09,1.78E-08,Potri.004G176200
Potri.019G079900,56.73348542,8,2.03E-09,1.78E-08,Potri.019G079900
Potri.006G174000,56.71014488,8,2.05E-09,1.80E-08,Potri.006G174000
Potri.007G123500,56.6587608,8,2.10E-09,1.84E-08,Potri.007G123500
Potri.002G113800,56.61920255,8,2.14E-09,1.87E-08,Potri.002G113800
Potri.011G091200,56.61210475,8,2.14E-09,1.88E-08,Potri.011G091200
Potri.009G026200,56.60041394,8,2.15E-09,1.89E-08,Potri.009G026200
Potri.010G130300,56.52650575,8,2.23E-09,1.95E-08,Potri.010G130300
Potri.005G138200,56.48913647,8,2.27E-09,1.98E-08,Potri.005G138200
Potri.004G040500,56.4720627,8,2.28E-09,2.00E-08,Potri.004G040500
Potri.001G090900,56.4698686,8,2.28E-09,2.00E-08,Potri.001G090900
Potri.001G352500,56.43551721,8,2.32E-09,2.03E-08,Potri.001G352500
Potri.001G034600,56.41695539,8,2.34E-09,2.04E-08,Potri.001G034600
Potri.009G082100,56.33260853,8,2.43E-09,2.12E-08,Potri.009G082100
Potri.017G091800,56.32972352,8,2.43E-09,2.12E-08,Potri.017G091800
Potri.004G181700,56.32530157,8,2.44E-09,2.13E-08,Potri.004G181700
Potri.010G116200,56.30148829,8,2.46E-09,2.15E-08,Potri.010G116200
Potri.012G144200,56.26156153,8,2.51E-09,2.19E-08,Potri.012G144200
Potri.002G109400,56.25986167,8,2.51E-09,2.19E-08,Potri.002G109400
Potri.010G094200,56.25759815,8,2.51E-09,2.19E-08,Potri.010G094200
Potri.008G053200,56.19861479,8,2.58E-09,2.25E-08,Potri.008G053200
Potri.005G021400,56.18207839,8,2.60E-09,2.27E-08,Potri.005G021400
Potri.001G133300,56.15974963,8,2.63E-09,2.29E-08,Potri.001G133300
Potri.001G087200,56.06876934,8,2.74E-09,2.38E-08,Potri.001G087200
Potri.012G090300,56.06270032,8,2.74E-09,2.39E-08,Potri.012G090300
Potri.010G211000,55.94267132,8,2.89E-09,2.52E-08,Potri.010G211000
Potri.016G042100,55.93404877,8,2.91E-09,2.53E-08,Potri.016G042100
Potri.002G223600,55.90421511,8,2.94E-09,2.56E-08,Potri.002G223600
Potri.013G159000,55.89187439,8,2.96E-09,2.57E-08,Potri.013G159000
Potri.001G043200,55.8565962,8,3.01E-09,2.61E-08,Potri.001G043200
Potri.002G038300,55.77863451,8,3.12E-09,2.71E-08,Potri.002G038300
Potri.010G010448,55.71776247,8,3.20E-09,2.78E-08,Potri.010G010448
Potri.011G155700,55.71714992,8,3.20E-09,2.78E-08,Potri.011G155700
Potri.012G125200,55.70036266,8,3.23E-09,2.80E-08,Potri.012G125200
Potri.010G221000,55.6672976,8,3.27E-09,2.84E-08,Potri.010G221000
Potri.014G049400,55.6579755,8,3.29E-09,2.85E-08,Potri.014G049400
Potri.001G436300,55.6563917,8,3.29E-09,2.85E-08,Potri.001G436300
Potri.004G175500,55.62791736,8,3.33E-09,2.89E-08,Potri.004G175500
Potri.008G120000,55.61516748,8,3.35E-09,2.91E-08,Potri.008G120000
Potri.013G101300,55.56475921,8,3.43E-09,2.97E-08,Potri.013G101300
Potri.018G045800,55.55135441,8,3.45E-09,2.99E-08,Potri.018G045800
Potri.010G066200,55.49024863,8,3.54E-09,3.07E-08,Potri.010G066200
Potri.001G296600,55.47649213,8,3.57E-09,3.09E-08,Potri.001G296600
Potri.014G034600,55.45265715,8,3.61E-09,3.12E-08,Potri.014G034600
Potri.012G061600,55.41585367,8,3.66E-09,3.17E-08,Potri.012G061600
Potri.014G078700,55.37824434,8,3.73E-09,3.22E-08,Potri.014G078700
Potri.010G189900,55.36105327,8,3.76E-09,3.25E-08,Potri.010G189900
Potri.002G185000,55.35686778,8,3.76E-09,3.25E-08,Potri.002G185000
Potri.009G016600,55.35464296,8,3.77E-09,3.25E-08,Potri.009G016600
Potri.018G051100,55.32881583,8,3.81E-09,3.29E-08,Potri.018G051100
Potri.014G015700,55.30648594,8,3.85E-09,3.32E-08,Potri.014G015700
Potri.008G032800,55.28089461,8,3.89E-09,3.36E-08,Potri.008G032800
Potri.012G095600,55.23972552,8,3.97E-09,3.42E-08,Potri.012G095600
Potri.005G167300,55.23429151,8,3.98E-09,3.43E-08,Potri.005G167300
Potri.018G151500,55.17188231,8,4.09E-09,3.53E-08,Potri.018G151500
Potri.018G086350,55.15381358,8,4.12E-09,3.55E-08,Potri.018G086350
Potri.018G030500,55.13015476,8,4.17E-09,3.59E-08,Potri.018G030500
Potri.010G191100,55.1279268,8,4.17E-09,3.59E-08,Potri.010G191100
Potri.014G125500,55.09859291,8,4.22E-09,3.64E-08,Potri.014G125500
Potri.001G291932,55.09640596,8,4.23E-09,3.64E-08,Potri.001G291932
Potri.013G155500,55.07707824,8,4.27E-09,3.67E-08,Potri.013G155500
Potri.010G110500,55.05441867,8,4.31E-09,3.71E-08,Potri.010G110500
Potri.015G028101,55.00380116,8,4.41E-09,3.79E-08,Potri.015G028101
Potri.018G075900,54.99904522,8,4.42E-09,3.80E-08,Potri.018G075900
Potri.013G123600,54.96155079,8,4.49E-09,3.86E-08,Potri.013G123600
Potri.008G129400,54.92327717,8,4.57E-09,3.93E-08,Potri.008G129400
Potri.001G102900,54.91819371,8,4.58E-09,3.94E-08,Potri.001G102900
Potri.003G141200,54.911611,8,4.59E-09,3.95E-08,Potri.003G141200
Potri.012G034600,54.89186994,8,4.63E-09,3.98E-08,Potri.012G034600
Potri.005G256600,54.88747703,8,4.64E-09,3.99E-08,Potri.005G256600
Potri.009G065500,54.8699433,8,4.68E-09,4.02E-08,Potri.009G065500
Potri.017G107200,54.84570441,8,4.73E-09,4.06E-08,Potri.017G107200
Potri.019G054500,54.79524956,8,4.84E-09,4.15E-08,Potri.019G054500
Potri.007G015800,54.76525545,8,4.90E-09,4.21E-08,Potri.007G015800
Potri.003G048900,54.75370737,8,4.93E-09,4.23E-08,Potri.003G048900
Potri.005G233900,54.7514491,8,4.93E-09,4.23E-08,Potri.005G233900
Potri.001G272800,54.72951833,8,4.98E-09,4.27E-08,Potri.001G272800
Potri.014G028900,54.71000657,8,5.03E-09,4.31E-08,Potri.014G028900
Potri.010G222200,54.69837498,8,5.05E-09,4.33E-08,Potri.010G222200
Potri.014G124900,54.68940069,8,5.07E-09,4.34E-08,Potri.014G124900
Potri.014G068700,54.65678231,8,5.15E-09,4.40E-08,Potri.014G068700
Potri.010G012700,54.65316079,8,5.16E-09,4.41E-08,Potri.010G012700
Potri.016G067000,54.6221038,8,5.23E-09,4.47E-08,Potri.016G067000
Potri.007G036500,54.6010657,8,5.28E-09,4.51E-08,Potri.007G036500
Potri.012G021300,54.58938524,8,5.31E-09,4.53E-08,Potri.012G021300
Potri.019G038550,54.58242869,8,5.32E-09,4.55E-08,Potri.019G038550
Potri.006G023500,54.56622339,8,5.36E-09,4.58E-08,Potri.006G023500
Potri.003G144400,54.55988276,8,5.38E-09,4.59E-08,Potri.003G144400
Potri.006G101901,54.54860722,8,5.40E-09,4.61E-08,Potri.006G101901
Potri.009G046900,54.54468438,8,5.41E-09,4.62E-08,Potri.009G046900
Potri.016G018900,54.54071512,8,5.42E-09,4.63E-08,Potri.016G018900
Potri.005G164550,54.52528137,8,5.46E-09,4.66E-08,Potri.005G164550
Potri.001G317200,54.51104918,8,5.49E-09,4.68E-08,Potri.001G317200
Potri.005G215600,54.49687336,8,5.53E-09,4.71E-08,Potri.005G215600
Potri.006G067400,54.46402016,8,5.61E-09,4.78E-08,Potri.006G067400
Potri.003G087200,54.40105431,8,5.77E-09,4.92E-08,Potri.003G087200
Potri.003G073000,54.37282459,8,5.84E-09,4.98E-08,Potri.003G073000
Potri.008G182300,54.36687942,8,5.86E-09,4.99E-08,Potri.008G182300
Potri.001G311000,54.33527614,8,5.94E-09,5.06E-08,Potri.001G311000
Potri.019G019800,54.32665508,8,5.97E-09,5.08E-08,Potri.019G019800
Potri.009G009200,54.31035541,8,6.01E-09,5.11E-08,Potri.009G009200
Potri.008G061000,54.28989854,8,6.06E-09,5.16E-08,Potri.008G061000
Potri.007G009700,54.28863701,8,6.07E-09,5.16E-08,Potri.007G009700
Potri.006G257200,54.26682287,8,6.13E-09,5.21E-08,Potri.006G257200
Potri.019G050100,54.21205172,8,6.28E-09,5.33E-08,Potri.019G050100
Potri.009G137200,54.20326285,8,6.30E-09,5.35E-08,Potri.009G137200
Potri.009G004800,54.18884124,8,6.35E-09,5.39E-08,Potri.009G004800
Potri.007G026300,54.18601372,8,6.35E-09,5.39E-08,Potri.007G026300
Potri.002G028700,54.15988598,8,6.43E-09,5.45E-08,Potri.002G028700
Potri.007G100200,54.14799552,8,6.46E-09,5.48E-08,Potri.007G100200
Potri.002G058300,54.12889987,8,6.52E-09,5.53E-08,Potri.002G058300
Potri.011G050800,54.12342093,8,6.53E-09,5.54E-08,Potri.011G050800
Potri.006G091000,54.1087211,8,6.58E-09,5.57E-08,Potri.006G091000
Potri.012G078200,54.10617452,8,6.58E-09,5.58E-08,Potri.012G078200
Potri.013G028100,54.08612168,8,6.64E-09,5.63E-08,Potri.013G028100
Potri.003G180000,54.08268691,8,6.65E-09,5.63E-08,Potri.003G180000
Potri.017G061900,53.98115083,8,6.96E-09,5.89E-08,Potri.017G061900
Potri.007G046200,53.92748972,8,7.13E-09,6.03E-08,Potri.007G046200
Potri.017G066300,53.92721388,8,7.13E-09,6.03E-08,Potri.017G066300
Potri.005G115700,53.79374149,8,7.57E-09,6.40E-08,Potri.005G115700
Potri.011G015500,53.77898244,8,7.62E-09,6.44E-08,Potri.011G015500
Potri.010G093400,53.77442886,8,7.63E-09,6.45E-08,Potri.010G093400
Potri.006G208300,53.76529358,8,7.67E-09,6.48E-08,Potri.006G208300
Potri.001G325400,53.76253961,8,7.68E-09,6.48E-08,Potri.001G325400
Potri.009G080300,53.75144574,8,7.71E-09,6.51E-08,Potri.009G080300
Potri.012G070801,53.74725916,8,7.73E-09,6.52E-08,Potri.012G070801
Potri.001G032683,53.67711203,8,7.97E-09,6.73E-08,Potri.001G032683
Potri.002G078800,53.66928381,8,8.00E-09,6.75E-08,Potri.002G078800
Potri.013G087100,53.65274959,8,8.06E-09,6.80E-08,Potri.013G087100
Potri.001G081300,53.64966986,8,8.07E-09,6.81E-08,Potri.001G081300
Potri.013G091900,53.62698675,8,8.15E-09,6.87E-08,Potri.013G091900
Potri.002G162600,53.5797695,8,8.33E-09,7.02E-08,Potri.002G162600
Potri.018G138100,53.57224259,8,8.36E-09,7.04E-08,Potri.018G138100
Potri.003G131200,53.5722024,8,8.36E-09,7.04E-08,Potri.003G131200
Potri.005G120600,53.50889502,8,8.60E-09,7.24E-08,Potri.005G120600
Potri.006G136500,53.48792286,8,8.68E-09,7.30E-08,Potri.006G136500
Potri.004G075800,53.47383041,8,8.73E-09,7.35E-08,Potri.004G075800
Potri.003G177200,53.4733355,8,8.73E-09,7.35E-08,Potri.003G177200
Potri.015G033700,53.44696772,8,8.84E-09,7.43E-08,Potri.015G033700
Potri.006G048900,53.42810553,8,8.91E-09,7.49E-08,Potri.006G048900
Potri.003G112900,53.42675789,8,8.92E-09,7.49E-08,Potri.003G112900
Potri.011G045100,53.40803255,8,8.99E-09,7.55E-08,Potri.011G045100
Potri.001G277600,53.38545806,8,9.08E-09,7.63E-08,Potri.001G277600
Potri.010G069600,53.3729298,8,9.13E-09,7.67E-08,Potri.010G069600
Potri.019G040100,53.36829108,8,9.15E-09,7.68E-08,Potri.019G040100
Potri.011G090800,53.35656558,8,9.20E-09,7.72E-08,Potri.011G090800
Potri.002G134900,53.34805901,8,9.23E-09,7.75E-08,Potri.002G134900
Potri.006G258800,53.34798894,8,9.23E-09,7.75E-08,Potri.006G258800
Potri.010G128900,53.34118739,8,9.26E-09,7.77E-08,Potri.010G128900
Potri.001G113600,53.28756954,8,9.49E-09,7.95E-08,Potri.001G113600
Potri.005G032200,53.28074294,8,9.52E-09,7.97E-08,Potri.005G032200
Potri.007G109000,53.28061227,8,9.52E-09,7.97E-08,Potri.007G109000
Potri.001G184700,53.26336192,8,9.59E-09,8.03E-08,Potri.001G184700
Potri.010G045800,53.25680753,8,9.62E-09,8.05E-08,Potri.010G045800
Potri.010G067800,53.24530045,8,9.67E-09,8.09E-08,Potri.010G067800
Potri.005G070900,53.24499254,8,9.67E-09,8.09E-08,Potri.005G070900
Potri.003G092100,53.23690391,8,9.70E-09,8.12E-08,Potri.003G092100
Potri.005G000232,53.20464134,8,9.84E-09,8.23E-08,Potri.005G000232
Potri.009G168100,53.20415922,8,9.85E-09,8.23E-08,Potri.009G168100
Potri.008G158600,53.19774005,8,9.87E-09,8.25E-08,Potri.008G158600
Potri.014G147100,53.14059629,8,1.01E-08,8.46E-08,Potri.014G147100
Potri.009G118100,53.10412534,8,1.03E-08,8.60E-08,Potri.009G118100
Potri.010G119700,53.05946275,8,1.05E-08,8.77E-08,Potri.010G119700
Potri.009G084600,53.05723813,8,1.05E-08,8.78E-08,Potri.009G084600
Potri.018G107800,53.02487748,8,1.07E-08,8.90E-08,Potri.018G107800
Potri.018G135700,53.0135096,8,1.07E-08,8.94E-08,Potri.018G135700
Potri.007G069600,52.98811374,8,1.08E-08,9.04E-08,Potri.007G069600
Potri.001G119500,52.98023176,8,1.09E-08,9.07E-08,Potri.001G119500
Potri.011G069500,52.9681022,8,1.09E-08,9.12E-08,Potri.011G069500
Potri.013G062800,52.94895144,8,1.10E-08,9.19E-08,Potri.013G062800
Potri.002G118500,52.9038695,8,1.13E-08,9.38E-08,Potri.002G118500
Potri.014G170400,52.86885923,8,1.14E-08,9.52E-08,Potri.014G170400
Potri.019G128900,52.8646526,8,1.15E-08,9.54E-08,Potri.019G128900
Potri.001G021000,52.8465541,8,1.15E-08,9.61E-08,Potri.001G021000
Potri.015G055000,52.80186046,8,1.18E-08,9.80E-08,Potri.015G055000
Potri.010G014300,52.79989085,8,1.18E-08,9.81E-08,Potri.010G014300
Potri.001G285800,52.75349463,8,1.20E-08,1.00E-07,Potri.001G285800
Potri.012G067900,52.7506036,8,1.21E-08,1.00E-07,Potri.012G067900
Potri.005G181900,52.74789257,8,1.21E-08,1.00E-07,Potri.005G181900
Potri.017G100100,52.72978303,8,1.22E-08,1.01E-07,Potri.017G100100
Potri.006G273300,52.72081,8,1.22E-08,1.01E-07,Potri.006G273300
Potri.018G057000,52.6959318,8,1.23E-08,1.03E-07,Potri.018G057000
Potri.001G183200,52.6727883,8,1.25E-08,1.04E-07,Potri.001G183200
Potri.010G153700,52.66085136,8,1.25E-08,1.04E-07,Potri.010G153700
Potri.016G134200,52.6344081,8,1.27E-08,1.05E-07,Potri.016G134200
Potri.001G186200,52.59916913,8,1.29E-08,1.07E-07,Potri.001G186200
Potri.010G229100,52.59130958,8,1.29E-08,1.07E-07,Potri.010G229100
Potri.006G175600,52.58132966,8,1.30E-08,1.08E-07,Potri.006G175600
Potri.008G142800,52.56899163,8,1.31E-08,1.08E-07,Potri.008G142800
Potri.001G348600,52.55584407,8,1.31E-08,1.09E-07,Potri.001G348600
Potri.019G061400,52.5471275,8,1.32E-08,1.09E-07,Potri.019G061400
Potri.002G071600,52.53468682,8,1.33E-08,1.10E-07,Potri.002G071600
Potri.015G111500,52.51713917,8,1.34E-08,1.11E-07,Potri.015G111500
Potri.013G044300,52.48152669,8,1.36E-08,1.12E-07,Potri.013G044300
Potri.010G211300,52.45777183,8,1.37E-08,1.14E-07,Potri.010G211300
Potri.019G058400,52.45072898,8,1.38E-08,1.14E-07,Potri.019G058400
Potri.003G034300,52.44385915,8,1.38E-08,1.14E-07,Potri.003G034300
Potri.010G074700,52.442349,8,1.38E-08,1.14E-07,Potri.010G074700
Potri.019G081600,52.40496409,8,1.41E-08,1.16E-07,Potri.019G081600
Potri.017G018400,52.33392244,8,1.45E-08,1.20E-07,Potri.017G018400
Potri.018G085900,52.31575237,8,1.46E-08,1.21E-07,Potri.018G085900
Potri.019G059350,52.31266138,8,1.46E-08,1.21E-07,Potri.019G059350
Potri.008G049500,52.29626938,8,1.48E-08,1.22E-07,Potri.008G049500
Potri.007G033700,52.19543891,8,1.54E-08,1.27E-07,Potri.007G033700
Potri.005G174900,52.18643567,8,1.55E-08,1.28E-07,Potri.005G174900
Potri.010G094700,52.1591748,8,1.57E-08,1.29E-07,Potri.010G094700
Potri.017G089250,52.12395081,8,1.59E-08,1.31E-07,Potri.017G089250
Potri.009G115400,52.05917569,8,1.64E-08,1.35E-07,Potri.009G115400
Potri.013G026500,52.04899747,8,1.65E-08,1.36E-07,Potri.013G026500
Potri.001G374100,52.04547903,8,1.65E-08,1.36E-07,Potri.001G374100
Potri.006G141900,52.02436607,8,1.66E-08,1.37E-07,Potri.006G141900
Potri.013G075500,51.98937299,8,1.69E-08,1.39E-07,Potri.013G075500
Potri.009G061500,51.92441187,8,1.74E-08,1.43E-07,Potri.009G061500
Potri.008G125500,51.90250956,8,1.76E-08,1.45E-07,Potri.008G125500
Potri.016G134900,51.90117374,8,1.76E-08,1.45E-07,Potri.016G134900
Potri.002G054300,51.89520254,8,1.76E-08,1.45E-07,Potri.002G054300
Potri.001G352700,51.83925805,8,1.81E-08,1.49E-07,Potri.001G352700
Potri.015G106400,51.83030572,8,1.81E-08,1.49E-07,Potri.015G106400
Potri.004G233300,51.7844721,8,1.85E-08,1.52E-07,Potri.004G233300
Potri.017G059000,51.76311201,8,1.87E-08,1.54E-07,Potri.017G059000
Potri.003G115300,51.75900106,8,1.87E-08,1.54E-07,Potri.003G115300
Potri.001G465900,51.73256948,8,1.90E-08,1.56E-07,Potri.001G465900
Potri.018G131700,51.70494483,8,1.92E-08,1.57E-07,Potri.018G131700
Potri.008G141400,51.69786895,8,1.92E-08,1.58E-07,Potri.008G141400
Potri.010G135200,51.69650051,8,1.93E-08,1.58E-07,Potri.010G135200
Potri.005G247900,51.66556472,8,1.95E-08,1.60E-07,Potri.005G247900
Potri.016G087400,51.66361449,8,1.95E-08,1.60E-07,Potri.016G087400
Potri.005G102800,51.63195983,8,1.98E-08,1.62E-07,Potri.005G102800
Potri.011G148600,51.5766371,8,2.03E-08,1.66E-07,Potri.011G148600
Potri.019G100800,51.5754282,8,2.03E-08,1.66E-07,Potri.019G100800
Potri.006G065900,51.57093502,8,2.04E-08,1.67E-07,Potri.006G065900
Potri.011G143100,51.56238446,8,2.04E-08,1.67E-07,Potri.011G143100
Potri.017G098166,51.520305,8,2.08E-08,1.70E-07,Potri.017G098166
Potri.005G191700,51.50814118,8,2.09E-08,1.71E-07,Potri.005G191700
Potri.003G145500,51.50310945,8,2.10E-08,1.72E-07,Potri.003G145500
Potri.014G128500,51.46381179,8,2.14E-08,1.75E-07,Potri.014G128500
Potri.014G070500,51.45412552,8,2.15E-08,1.75E-07,Potri.014G070500
Potri.010G062600,51.44966776,8,2.15E-08,1.76E-07,Potri.010G062600
Potri.002G232800,51.43727299,8,2.16E-08,1.77E-07,Potri.002G232800
Potri.008G098200,51.36929017,8,2.23E-08,1.82E-07,Potri.008G098200
Potri.008G075900,51.36085828,8,2.24E-08,1.82E-07,Potri.008G075900
Potri.008G034500,51.35226284,8,2.24E-08,1.83E-07,Potri.008G034500
Potri.002G136500,51.31088267,8,2.29E-08,1.86E-07,Potri.002G136500
Potri.001G188800,51.3063156,8,2.29E-08,1.87E-07,Potri.001G188800
Potri.016G110500,51.29860425,8,2.30E-08,1.87E-07,Potri.016G110500
Potri.011G072300,51.27696903,8,2.32E-08,1.89E-07,Potri.011G072300
Potri.018G041000,51.25903829,8,2.34E-08,1.91E-07,Potri.018G041000
Potri.017G130400,51.25015061,8,2.35E-08,1.91E-07,Potri.017G130400
Potri.004G233000,51.22169957,8,2.38E-08,1.94E-07,Potri.004G233000
Potri.016G064200,51.21811461,8,2.38E-08,1.94E-07,Potri.016G064200
Potri.011G052200,51.19525375,8,2.41E-08,1.96E-07,Potri.011G052200
Potri.004G137200,51.15679825,8,2.45E-08,1.99E-07,Potri.004G137200
Potri.010G133500,51.14183111,8,2.46E-08,2.00E-07,Potri.010G133500
Potri.011G140200,51.11220601,8,2.50E-08,2.03E-07,Potri.011G140200
Potri.015G049800,51.08615791,8,2.53E-08,2.05E-07,Potri.015G049800
Potri.002G049600,51.07919855,8,2.53E-08,2.06E-07,Potri.002G049600
Potri.002G003600,51.05210857,8,2.56E-08,2.08E-07,Potri.002G003600
Potri.001G247800,51.03368671,8,2.59E-08,2.10E-07,Potri.001G247800
Potri.017G038500,51.02563515,8,2.59E-08,2.11E-07,Potri.017G038500
Potri.001G076400,51.00384685,8,2.62E-08,2.13E-07,Potri.001G076400
Potri.007G055900,50.96688583,8,2.66E-08,2.16E-07,Potri.007G055900
Potri.014G129900,50.95588474,8,2.68E-08,2.17E-07,Potri.014G129900
Potri.004G208600,50.9385943,8,2.70E-08,2.19E-07,Potri.004G208600
Potri.004G182900,50.85650848,8,2.80E-08,2.27E-07,Potri.004G182900
Potri.012G049000,50.84687358,8,2.81E-08,2.28E-07,Potri.012G049000
Potri.009G147800,50.84611072,8,2.81E-08,2.28E-07,Potri.009G147800
Potri.006G050000,50.83848323,8,2.82E-08,2.28E-07,Potri.006G050000
Potri.015G026100,50.81387204,8,2.85E-08,2.31E-07,Potri.015G026100
Potri.010G081500,50.80230788,8,2.86E-08,2.32E-07,Potri.010G081500
Potri.009G091800,50.77953295,8,2.89E-08,2.34E-07,Potri.009G091800
Potri.008G035500,50.77663706,8,2.90E-08,2.34E-07,Potri.008G035500
Potri.001G466000,50.75442934,8,2.93E-08,2.37E-07,Potri.001G466000
Potri.019G076200,50.72451533,8,2.97E-08,2.40E-07,Potri.019G076200
Potri.013G155600,50.72450403,8,2.97E-08,2.40E-07,Potri.013G155600
Potri.005G099700,50.72094183,8,2.97E-08,2.40E-07,Potri.005G099700
Potri.007G074101,50.70399489,8,2.99E-08,2.42E-07,Potri.007G074101
Potri.002G163400,50.68390013,8,3.02E-08,2.44E-07,Potri.002G163400
Potri.001G184300,50.68261215,8,3.02E-08,2.44E-07,Potri.001G184300
Potri.017G106500,50.66146632,8,3.05E-08,2.46E-07,Potri.017G106500
Potri.001G183500,50.66065118,8,3.05E-08,2.46E-07,Potri.001G183500
Potri.002G143600,50.61791632,8,3.11E-08,2.51E-07,Potri.002G143600
Potri.018G079600,50.58466583,8,3.15E-08,2.54E-07,Potri.018G079600
Potri.005G101600,50.55908506,8,3.19E-08,2.57E-07,Potri.005G101600
Potri.010G229900,50.54322535,8,3.21E-08,2.59E-07,Potri.010G229900
Potri.008G131500,50.52891825,8,3.23E-08,2.61E-07,Potri.008G131500
Potri.016G032100,50.52079304,8,3.25E-08,2.61E-07,Potri.016G032100
Potri.004G053500,50.51047911,8,3.26E-08,2.63E-07,Potri.004G053500
Potri.002G126300,50.48533429,8,3.30E-08,2.65E-07,Potri.002G126300
Potri.005G231700,50.44917143,8,3.35E-08,2.70E-07,Potri.005G231700
Potri.016G045800,50.42044129,8,3.39E-08,2.73E-07,Potri.016G045800
Potri.010G064300,50.39957094,8,3.42E-08,2.75E-07,Potri.010G064300
Potri.010G108700,50.39918263,8,3.42E-08,2.75E-07,Potri.010G108700
Potri.017G051600,50.37551798,8,3.46E-08,2.78E-07,Potri.017G051600
Potri.001G400900,50.31722063,8,3.55E-08,2.86E-07,Potri.001G400900
Potri.003G174000,50.29129322,8,3.59E-08,2.89E-07,Potri.003G174000
Potri.013G027000,50.24306294,8,3.67E-08,2.95E-07,Potri.013G027000
Potri.001G404600,50.21251152,8,3.72E-08,2.99E-07,Potri.001G404600
Potri.019G014374,50.20603854,8,3.73E-08,3.00E-07,Potri.019G014374
Potri.008G133500,50.19068313,8,3.76E-08,3.02E-07,Potri.008G133500
Potri.001G214800,50.18100732,8,3.77E-08,3.03E-07,Potri.001G214800
Potri.001G053700,50.15114456,8,3.82E-08,3.07E-07,Potri.001G053700
Potri.005G129800,50.09021134,8,3.93E-08,3.15E-07,Potri.005G129800
Potri.002G163000,50.08452212,8,3.94E-08,3.16E-07,Potri.002G163000
Potri.010G099100,50.05446447,8,3.99E-08,3.20E-07,Potri.010G099100
Potri.011G111700,50.05360147,8,3.99E-08,3.20E-07,Potri.011G111700
Potri.001G036400,50.04115341,8,4.01E-08,3.22E-07,Potri.001G036400
Potri.001G273000,50.02342888,8,4.04E-08,3.24E-07,Potri.001G273000
Potri.010G219200,49.99758065,8,4.09E-08,3.28E-07,Potri.010G219200
Potri.001G081500,49.97107033,8,4.14E-08,3.31E-07,Potri.001G081500
Potri.006G075600,49.95195765,8,4.17E-08,3.34E-07,Potri.006G075600
Potri.004G188200,49.93975924,8,4.20E-08,3.36E-07,Potri.004G188200
Potri.015G062700,49.91723235,8,4.24E-08,3.39E-07,Potri.015G062700
Potri.002G199900,49.9044333,8,4.26E-08,3.41E-07,Potri.002G199900
Potri.008G152600,49.84968583,8,4.37E-08,3.49E-07,Potri.008G152600
Potri.005G165400,49.84092662,8,4.38E-08,3.50E-07,Potri.005G165400
Potri.001G055000,49.80406868,8,4.46E-08,3.56E-07,Potri.001G055000
Potri.004G047866,49.79168357,8,4.48E-08,3.58E-07,Potri.004G047866
Potri.004G003800,49.79118501,8,4.48E-08,3.58E-07,Potri.004G003800
Potri.003G026600,49.79052947,8,4.48E-08,3.58E-07,Potri.003G026600
Potri.009G047500,49.77980057,8,4.50E-08,3.60E-07,Potri.009G047500
Potri.012G075800,49.76429023,8,4.54E-08,3.62E-07,Potri.012G075800
Potri.009G059000,49.75045331,8,4.56E-08,3.64E-07,Potri.009G059000
Potri.018G007400,49.74440367,8,4.58E-08,3.65E-07,Potri.018G007400
